paper_name,variant_type,repeat_index,novelty,methodological_rigour,result_credibility,writing_clarity,total_score,justification
7536_LoftQ_LoRA_Fine_Tuning_aw,original,3,7,7,8,8,8,"The paper proposes a simple yet effective LoRA-aware quantization framework (LoftQ) that alternates quantization and SVD to co-initialize quantized backbones and adapters, delivering consistent and often large gains—especially at 2-bit/mixed precision—across diverse models and tasks. The experimental evaluation is broad, uses multiple seeds, includes ablations/variants, and releases code/models, enhancing credibility. The main drawbacks are modest algorithmic novelty and the lack of comparisons to stronger quantization/PEFT baselines beyond QLoRA."
7536_LoftQ_LoRA_Fine_Tuning_aw,tense_pres,1,7,7,7,4,6,"A simple but effective idea—jointly approximating W with a quantized backbone plus low‑rank residual via alternating quantization and SVD—yields consistent gains over QLoRA, especially in challenging 2‑bit and mixed‑precision regimes, across multiple models, datasets, and quantizers. The experimental coverage is broad with multiple seeds and reasonable baselines, and code/models are promised, supporting credibility. However, the contribution is incremental, analysis/ablations are limited, and pervasive grammatical issues significantly hurt clarity."
7536_LoftQ_LoRA_Fine_Tuning_aw,tense_pres,2,6,6,7,4,6,"The paper proposes a simple yet effective joint scheme that combines quantization with a low-rank residual (via SVD) to initialize LoRA, yielding consistent improvements over QLoRA, especially in challenging 2-bit and mixed-precision settings. Experiments are broad across model families and tasks with multiple seeds, and include useful ablations on the alternating steps. However, writing quality is poor, theoretical justification and broader baseline comparisons are limited, and some reported results/tables contain anomalies or missing values, which temper confidence."
7536_LoftQ_LoRA_Fine_Tuning_aw,tense_pres,3,7,6,6,4,6,"The paper introduces a simple but effective LoRA-aware quantization scheme that alternates residual quantization with SVD, yielding stronger initializations and consistent gains over QLoRA, especially at 2-bit and mixed-precision—this is a meaningful and timely contribution. However, rigor is limited (no guarantees for the quantization step optimality, modest ablations and baseline coverage), and several results/details raise questions (some surprising ROUGE/CNN-DM numbers, storage ratio inconsistencies). Writing quality is notably poor with pervasive grammatical errors, though the core idea and experiments are still understandable."
7536_LoftQ_LoRA_Fine_Tuning_aw,tense_past,1,7,7,7,5,7,"The paper proposes a simple but effective joint initialization for quantized LoRA by alternating quantization and SVD to approximate W ≈ Q + ABᵀ. Broad experiments across models and tasks (including low-bit and mixed-precision) with ablations and multiple seeds show consistent gains over QLoRA, and code/models are released, supporting credibility. Novelty is moderate relative to prior low-rank+quantization ideas, and the writing quality has many grammatical issues with limited theoretical depth."
7536_LoftQ_LoRA_Fine_Tuning_aw,tense_past,2,7,7,8,5,7,"The paper proposes a simple yet effective LoRA-aware quantization scheme that alternates quantization with SVD-based low-rank compensation, yielding substantially improved initializations and strong gains, especially in challenging 2-bit and mixed-precision regimes. Experimental coverage is broad (multiple architectures, datasets, quantizers), with medians over seeds and ablations on alternating steps/order, supporting credibility. Novelty is moderate and the manuscript suffers from notable grammatical issues; further analysis explaining when/why it can surpass full-precision LoRA and more ablations (e.g., rank sensitivity, compute cost) would strengthen the work."
7536_LoftQ_LoRA_Fine_Tuning_aw,tense_past,3,7,8,8,6,7,"The paper proposes a simple yet effective quantization-aware LoRA initialization via alternating quantization and SVD, yielding consistent gains—especially at 2-bit and mixed precision—across diverse models and tasks. The evaluation is broad, uses multiple quantizers, and reports medians over several seeds with useful ablations, supporting credibility. Weaknesses include limited theoretical analysis and cost/latency study, and the writing has noticeable grammatical issues that affect clarity."
7536_LoftQ_LoRA_Fine_Tuning_aw,hedging_strengthen,1,7,8,7,7,8,"The paper introduces a simple but effective LoRA-aware quantization scheme that jointly approximates FP weights via alternating quantization and SVD, yielding substantial gains—especially in 2-bit and mixed-precision regimes—across diverse models and tasks. The methodology is clear, ablations (e.g., varying T and alternative ordering) support the design, and results are reported over multiple seeds with consistent improvements over QLoRA. Minor concerns include incremental novelty, limited discussion of computational/latency implications and some missing low-level quantization details, but overall the contribution is solid and well-validated."
7536_LoftQ_LoRA_Fine_Tuning_aw,hedging_strengthen,2,7,7,8,8,8,"The paper proposes a simple yet effective LoRA-aware quantization scheme that alternates quantization and low-rank SVD to co-initialize Q and LoRA adapters, yielding substantial gains—especially at 2-bit where QLoRA often fails. Empirical evaluation is broad (encoders/decoders, multiple datasets, quantizers, mixed precision) with multiple seeds, code availability, and useful ablations. While the idea is conceptually straightforward and theoretical analysis is limited, the experimental evidence is strong and the writing is clear, making the contribution practically valuable."
7536_LoftQ_LoRA_Fine_Tuning_aw,hedging_strengthen,3,7,8,8,8,8,"The paper introduces a simple yet effective LoRA-aware quantization objective with an alternating quantization–SVD procedure that directly targets the LoRA initialization gap, which is a meaningful and under-explored angle relative to QLoRA. Experiments are thorough across models, tasks, precisions (including challenging 2-bit and mixed-precision), use multiple seeds, and include useful ablations, showing consistent and sizable gains. Minor reservations include limited theoretical analysis and the need for deeper diagnostics and broader baselines for low-rank compensation methods, especially where LoftQ surpasses full-precision LoRA."
